base,dice,iou,teacher_path,student_path,teacher_area_px,student_area_px
DSC_0180_segment_1_segmented_smoothed,0.6608305438931799,0.49346297504000725,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0180_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p12391040484422991_e75__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0180_segment_1_segmented_smoothed_mask.png,282911,346845
DSC_0181_segment_1_segmented_smoothed,0.5029267414387086,0.33593996724116787,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0181_segment_1_segmented_smoothed__fused_INNER_mu0p2484462342561211_b0p19530398865465795_e77__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0181_segment_1_segmented_smoothed_mask.png,574229,242208
DSC_0182_segment_1_segmented_smoothed,0.8533055807612626,0.744143833304562,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0182_segment_1_segmented_smoothed__fused_INNER_mu0p5334215775663455_b0p01_e68__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0182_segment_1_segmented_smoothed_mask.png,321716,375877
DSC_0183_segment_1_segmented_smoothed,0.7455034551566266,0.5942650525591557,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0183_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p07459458362670836_e77__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0183_segment_1_segmented_smoothed_mask.png,406507,543667
DSC_0184_segment_1_segmented_smoothed,0.811294633745686,0.6825027099037391,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0184_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p11222042537587654_e77__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0184_segment_1_segmented_smoothed_mask.png,186534,220137
DSC_0185_segment_1_segmented_smoothed,0.7436800649171988,0.5919511775224553,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0185_segment_1_segmented_smoothed__fused_INNER_mu0p28904598710543195_b0p17532904622815465_e74__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0185_segment_1_segmented_smoothed_mask.png,1437796,1095893
DSC_0186_segment_1_segmented_smoothed,0.7111251461012613,0.5517410351751121,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0186_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p17055645597873492_e69__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0186_segment_1_segmented_smoothed_mask.png,537856,469151
DSC_0187_segment_1_segmented_smoothed,0.5910906632793596,0.41953775723793174,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0187_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p19710202355751447_e80__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0187_segment_1_segmented_smoothed_mask.png,98644,195003
DSC_0188_segment_1_segmented_smoothed,0.774929569117737,0.6325591978900784,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0188_segment_1_segmented_smoothed__fused_INNER_mu0p12197654106402273_b0p1523199667506816_e53__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0188_segment_1_segmented_smoothed_mask.png,438533,472644
DSC_0191_segment_1_segmented_smoothed,0.6820646957189207,0.517525172520498,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0191_segment_1_segmented_smoothed__fused_INNER_mu0p0804075526960713_b0p18779419352550608_e78__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0191_segment_1_segmented_smoothed_mask.png,119570,130462
DSC_0192_segment_1_segmented_smoothed,0.6081537897609063,0.4369403640194103,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0192_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p18779642362842214_e80__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0192_segment_1_segmented_smoothed_mask.png,183099,136090
DSC_0198_segment_1_segmented_smoothed,0.7377599098637241,0.5844846124195541,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0198_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p019966673985257644_e60__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0198_segment_1_segmented_smoothed_mask.png,69399,86809
DSC_0199_segment_1_segmented_smoothed,0.4594150263360776,0.298208170396123,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0199_segment_1_segmented_smoothed__fused_INNER_mu0p17362785499920574_b0p18585680150628608_e80__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0199_segment_1_segmented_smoothed_mask.png,1252038,484553
DSC_0201_segment_1_segmented_smoothed,0.48809714906466445,0.3228363176659824,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0201_segment_1_segmented_smoothed__fused_INNER_mu0p08294859889143902_b0p047305577058582376_e77__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0201_segment_1_segmented_smoothed_mask.png,177597,90280
DSC_0203_segment_1_segmented_smoothed,0.8001710289222063,0.6669042406964228,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0203_segment_1_segmented_smoothed__fused_INNER_mu0p07099653573679375_b0p25_e65__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0203_segment_1_segmented_smoothed_mask.png,689390,620330
DSC_0205_segment_1_segmented_smoothed,0.47973745584638394,0.3155622413321186,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0205_segment_1_segmented_smoothed__fused_INNER_mu0p07256144636538403_b0p07168022432578301_e80__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0205_segment_1_segmented_smoothed_mask.png,391523,315101
DSC_0206_segment_1_segmented_smoothed,0.4070624029904819,0.2555419645783209,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0206_segment_1_segmented_smoothed__fused_INNER_mu0p32631680505656907_b0p08053315156511555_e61__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0206_segment_1_segmented_smoothed_mask.png,1049887,310160
DSC_0208_segment_1_segmented_smoothed,0.5322683634988146,0.3626469241799876,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0208_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p14379394242476165_e50__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0208_segment_1_segmented_smoothed_mask.png,291762,157703
DSC_0209_segment_1_segmented_smoothed,0.6198192808706497,0.4490855960237193,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0209_segment_1_segmented_smoothed__fused_INNER_mu0p08886728503486926_b0p05140312032530262_e79__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0209_segment_1_segmented_smoothed_mask.png,381151,227307
DSC_0210_segment_1_segmented_smoothed,0.44244178043247306,0.28406115089253087,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0210_segment_1_segmented_smoothed__fused_INNER_mu0p11779823214493237_b0p09936014246408591_e71__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0210_segment_1_segmented_smoothed_mask.png,476375,191957
DSC_0211_segment_1_segmented_smoothed,0.5700156671146097,0.39861672188005376,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0211_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p23290001906523225_e73__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0211_segment_1_segmented_smoothed_mask.png,80755,53922
DSC_0213_segment_1_segmented_smoothed,0.7097054315242716,0.5500336503490612,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0213_segment_1_segmented_smoothed__fused_INNER_mu0p0670571299819166_b0p1829735380771541_e78__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0213_segment_1_segmented_smoothed_mask.png,210508,245515
DSC_0217_segment_1_segmented_smoothed,0.0,0.0,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0217_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p027719079221904412_e75__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0217_segment_1_segmented_smoothed_mask.png,0,281867
DSC_0218_segment_1_segmented_smoothed,0.5377078463544372,0.36771574340593044,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0218_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p25_e78__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0218_segment_1_segmented_smoothed_mask.png,850506,544575
DSC_0220_segment_1_segmented_smoothed,0.8321820855789515,0.7125957525591735,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0220_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p09577077871148645_e68__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0220_segment_1_segmented_smoothed_mask.png,427354,460668
DSC_0222_segment_1_segmented_smoothed,0.5426248626493967,0.37233025920549684,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0222_segment_1_segmented_smoothed__fused_INNER_mu0p2716560644308435_b0p08691229907886103_e60__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0222_segment_1_segmented_smoothed_mask.png,1001830,481600
DSC_0223_segment_1_segmented_smoothed,0.6655807033019298,0.49877928545312855,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0223_segment_1_segmented_smoothed__fused_INNER_mu0p2639144822045856_b0p1008674640188892_e80__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0223_segment_1_segmented_smoothed_mask.png,524689,340288
DSC_0225_segment_1_segmented_smoothed,0.7658760805840751,0.6205828025329434,/deltos/e/lesion_phes/code/python/pipeline/segmentors_backbones/cpu_output_3/DSC_0225_segment_1_segmented_smoothed__fused_INNER_mu0p05_b0p01_e49__mask16.tif,experiments/exp_v1/outputs/unet_infer_on_leaves/DSC_0225_segment_1_segmented_smoothed_mask.png,592825,452096
