filename,energy_threshold,beta,mu,diffusion_rate,alpha,gamma,score,area_px,area_frac,lesion_count,contrast
DSC_0285_segment_1_segmented_smoothed.tif,80.0,0.1490902743974768,0.05,0.2585716746186643,0.006087210274646,0.5654682802138196,22.219609748835985,221036,0.04390077260720173,503,40.01343808611651
DSC_0286_segment_1_segmented_smoothed.tif,77.0,0.2380115840571403,0.218824831356797,0.3017204934400362,0.0041132017739203,0.1,22.92265017149258,156544,0.05159317118186013,95,30.812353210566137
DSC_0287_segment_1_segmented_smoothed.tif,80.0,0.0976712300237072,0.4392957324446358,0.3475567000071551,0.0398183903732351,0.5088747005594008,26.553611533645668,0,0.0,2,0.0
DSC_0288_segment_1_segmented_smoothed.tif,75.0,0.0121443080493832,0.05,0.2795392895349383,0.0114324712949068,0.1935160206250723,18.84837316454209,422840,0.09697720288060181,120,42.629273594579075
DSC_0363_segment_1_segmented_smoothed.tif,72.0,0.1360422776307558,0.0628008459640584,0.2128522552363133,0.0102838506694157,0.2775760466058941,17.56839413503163,539215,0.10466332809254839,436,57.43002792817765
DSC_0364_segment_1_segmented_smoothed.tif,76.0,0.0496389007524291,0.3157869123560566,0.2762365789058509,0.0158791404502657,0.3373712123478233,20.360530944557706,464757,0.09131682876510462,320,63.219405513806294
DSC_0365_segment_1_segmented_smoothed.tif,78.0,0.0672720050134347,0.05,0.2204124688841122,0.0226276742702647,0.4276413303237609,18.292994337093493,528308,0.09960558069381599,663,82.15798159627761
DSC_0370_segment_1_segmented_smoothed.tif,73.0,0.1970054422610389,0.050412156982698,0.1850310096424848,0.0313865865676035,0.4671946315742016,22.79266694463726,311147,0.05909724596391263,401,77.31546600792612
DSC_0371_segment_1_segmented_smoothed.tif,78.0,0.1452659005996296,0.0505526388900235,0.1563562775971984,0.0226834624227863,0.1,20.38689438011781,220996,0.04235100226131616,134,95.87394419640887
DSC_0372_segment_1_segmented_smoothed.tif,70.0,0.1124981647978753,0.2240801687387126,0.05,0.0484197523358856,0.1635874507400333,22.14117890391805,229728,0.04328039337591138,287,71.2251477243939
DSC_0374_segment_1_segmented_smoothed.tif,68.0,0.195119638240333,0.2313514220208264,0.0666552692089175,0.0263993896297441,0.1950002799522499,22.36515352473481,258175,0.04860405135735532,479,78.22641958148849
DSC_0376_segment_1_segmented_smoothed.tif,62.0,0.1383696980038345,0.0724346585496047,0.2783952888315432,0.0392200394707366,0.2508997172647436,23.406192066314343,358229,0.06979756059543293,355,76.75376968542011
DSC_0378_segment_1_segmented_smoothed.tif,55.0,0.17391445187963,0.1943683488568858,0.0691970027188879,0.0221032886982595,0.1447840228181184,19.98871279464288,399728,0.0765454510637483,507,79.8962667017007
DSC_0379_segment_1_segmented_smoothed.tif,65.0,0.0852422114484362,0.1855093245256318,0.1810064254256987,0.001,0.1129359668900734,19.58128798632877,398659,0.07488663473278857,161,69.46928842381726
DSC_0380_segment_1_segmented_smoothed.tif,80.0,0.0236393838720251,0.1771106701378405,0.05,0.0184297339924888,0.1097197568755405,21.94186679230437,300108,0.0572124678295682,95,68.24422220424334
DSC_0381_segment_1_segmented_smoothed.tif,68.0,0.1097905566572691,0.05,0.0992666775434241,0.036831725417084,0.1,16.894548746043036,512361,0.10199892498805542,183,63.30789228912927
DSC_0386_segment_1_segmented_smoothed.tif,63.0,0.2198233079065279,0.05,0.121035133210033,0.008786116542261,0.190802576841957,16.448805109154243,531898,0.10147626678876678,349,70.48600411625462
DSC_0389_segment_1_segmented_smoothed.tif,72.0,0.2038483980043137,0.05,0.1309316844850691,0.0105088610319192,0.6,17.489637989011964,670646,0.12900263527420316,1448,54.5956551538622
DSC_0394_segment_1_segmented_smoothed.tif,69.0,0.0516651432579943,0.1852761429312938,0.0935511700391044,0.0227622698911697,0.1134734357895947,22.58599470114985,237321,0.04609965034965035,245,68.5890888346173
DSC_0397_segment_1_segmented_smoothed.tif,58.0,0.25,0.0943519925756515,0.0638166537599287,0.0067048772155056,0.1986112226631175,16.292892301728077,473007,0.09037544422790325,258,69.92708898765805
DSC_0398_segment_1_segmented_smoothed.tif,55.0,0.1637995866810561,0.05,0.2117662875951464,0.0486631596611756,0.250442981474186,28.13655902231401,150590,0.029185805376281567,512,82.86650018503926
DSC_0400_segment_1_segmented_smoothed.tif,77.0,0.2133277077624857,0.2254186039768956,0.1811188411686697,0.0013768800993268,0.1,25.200548592677936,359490,0.06983100233100233,54,65.07724545833054
DSC_0401_segment_1_segmented_smoothed.tif,79.0,0.01,0.05,0.2367083050765713,0.0027002569800938,0.2058147493210154,22.403753504963824,364316,0.06919582146248814,121,77.78545552369205
DSC_0402_segment_1_segmented_smoothed.tif,78.0,0.0897876268307317,0.3258080430315792,0.3413608369487267,0.0185943459580651,0.1,39.1712686459457,243097,0.047007966894844724,45,77.62998817481389
DSC_0404_segment_1_segmented_smoothed.tif,66.0,0.1262886784808149,0.1379834387015765,0.1152963666286602,0.0268276438177505,0.134961465825197,25.92375117623419,209161,0.03981516380180077,175,62.96654015952888
DSC_0406_segment_1_segmented_smoothed.tif,80.0,0.0270753234499835,0.3238333517589685,0.1663351853869264,0.0243912853432192,0.2397315841485783,18.119624545098585,309161,0.06060554379361719,223,87.88775726612049
DSC_0407_segment_1_segmented_smoothed.tif,79.0,0.1223006098945461,0.525538883721165,0.2158310898020274,0.0480427062476967,0.2185842383557792,26.477173471397627,275752,0.0526475361322718,157,70.41027428857771
DSC_0408_segment_1_segmented_smoothed.tif,77.0,0.0620028883024851,0.1408662789129697,0.1334721863345319,0.010075544586774,0.2531015685647249,22.60264517560873,329000,0.06454397426088321,290,76.49165622158802
DSC_0412_segment_1_segmented_smoothed.tif,78.0,0.023318580260361,0.1357969825411781,0.2594099031802931,0.0109011304791823,0.2351416671009612,15.566788325453786,897013,0.17293483709273183,276,49.88842693177923
DSC_0416_segment_1_segmented_smoothed.tif,77.0,0.1504275039627189,0.05,0.35,0.0013683820493491,0.2597848270256035,16.495593439926843,532455,0.10257469802924349,327,98.49651867559702
DSC_0417_segment_1_segmented_smoothed.tif,76.0,0.25,0.0834864062134559,0.2988643459228678,0.0265620959776107,0.2437795685617572,26.78429556206795,179416,0.03458955080007712,173,68.5670041735095
DSC_0419_segment_1_segmented_smoothed.tif,62.0,0.0905406343419011,0.1603117305787489,0.2232006365632194,0.0392921634315407,0.1713408259129226,19.765512982758327,410559,0.08122803893637227,133,54.37747033684725
